date,AED,ARS,AUD,BGN,BRL,CAD,CHF,CZK,DKK,EUR,GBP,HRK,HUF,MXN,NOK,NZD,PLN,RON,RSD,RUB,SEK,TRY,TWD,UAH,USD,VND,ZAR,BOB,CLP,CNY,COP,EGP,HKD,IDR,ILS,INR,JPY,KRW,MAD,MYR,PEN,PHP,PKR,SAR,SGD,THB
2016-11-01,3.6732,15.056,1.3077,1.7784,3.2369,1.3399,0.9845,24.4464,6.7608,0.9089,0.8173,6.7925,280.2115,18.9439,8.2374,1.3951,3.9141,4.0945,111.7765,63.3071,8.9955,3.1037,31.59,25.6975,1,22326,13.531,6.945,650.675,6.7717,3045,8.8822,7.755,13030.25,3.8095,66.6883,104.698,1142.79,9.8277,4.189,3.365,48.339,104.8,3.7504,1.39,35.0169
2016-11-02,3.673,15.1171,1.3073,1.7655,3.2363,1.3389,0.9729,24.3611,6.7144,0.9025,0.8149,6.7722,278.209,19.314,8.1986,1.379,3.8925,4.0635,111.058,63.5044,8.9363,3.1167,31.5132,25.5325,1,22475.4,13.5286,6.9307,651.099,6.761,3069.76,8.8788,7.7551,13021.4,3.8159,66.7061,103.6035,1146.46,9.7925,4.1823,3.3848,48.3061,104.854,3.7505,1.387,35.0029
2016-11-03,3.673,15.1116,1.3038,1.7621,3.2453,1.3384,0.9728,24.3464,6.7038,0.901,0.8076,6.7688,277.3625,19.3279,8.1807,1.3685,3.8944,4.054,110.813,63.61,8.9272,3.1136,31.5014,25.5588,1,22359.95,13.4684,6.9297,652.7,6.7611,3070.55,8.8788,7.7552,13054.8,3.813,66.6394,103.038,1142.99,9.792,4.1864,3.3713,48.3558,104.7815,3.7506,1.3844,34.9546
2016-11-04,3.673,15.0717,1.3024,1.7613,3.2506,1.3406,0.9728,24.3316,6.7003,0.9005,0.8009,6.7657,275.969,19.1413,8.1861,1.3663,3.89,4.0514,110.725,63.8932,8.9667,3.1389,31.4578,25.5498,1,22331.45,13.5193,6.9105,649.8205,6.7595,3064.715,15.3865,7.7556,13097.6,3.806,66.6827,103.059,1143.445,9.7942,4.2013,3.3805,48.4685,104.6265,3.7505,1.3843,34.9759
2016-11-05,3.673,15.0264,1.3032,1.755,3.2357,1.3403,0.9683,24.2548,6.6798,0.8977,0.7988,6.7457,274.7385,19.0209,8.1593,1.3649,3.8849,4.0375,110.3715,64.3951,8.9462,3.1569,31.4662,25.488,1,22254,13.5821,6.8865,650.7575,6.7613,3062.1,15.3379,7.7559,13114.8,3.7888,66.748,103.126,1142.14,9.7905,4.2101,3.3671,48.547,104.365,3.7505,1.3833,34.964
2016-11-06,3.6729,15.1103,1.3032,1.755,3.2346,1.3403,0.9683,24.268,6.6798,0.8977,0.7988,6.7715,274.7385,19.0209,8.1593,1.3649,3.8849,4.0571,110.8665,64.4106,8.9462,3.1569,31.4664,25.69,1,22330,13.5821,6.935,656.15,6.7615,3072.5,15.4143,7.7559,13078,3.7997,66.748,103.126,1148.965,9.7892,4.1995,3.3807,48.555,104.8,3.7505,1.3833,34.964
2016-11-07,3.673,15.1036,1.3013,1.7657,3.2176,1.3385,0.9755,24.4236,6.7233,0.9036,0.8044,6.793,276.418,18.6733,8.2026,1.3669,3.91,4.0615,111.1985,63.9359,8.999,3.1615,31.469,25.5901,1,22413.5,13.4918,6.9255,653.5965,6.7826,3065.03,15.9989,7.7561,13097.6,3.8071,66.7351,104.3115,1143.765,9.7966,4.2137,3.3825,48.6531,104.851,3.7505,1.3889,35.0099
2016-11-08,3.6728,15.0475,1.2964,1.7711,3.1948,1.3363,0.9753,24.4766,6.7401,0.9057,0.8066,6.8043,276.7655,18.5545,8.2334,1.3621,3.922,4.0799,111.511,63.7088,9.0089,3.171,31.4518,25.5996,1,22416.75,13.3634,6.9392,653.6375,6.7821,3048,17.2762,7.7553,13089,3.8091,66.5746,104.6445,1135.395,9.8241,4.203,3.3857,48.6145,104.7945,3.7505,1.3897,34.9658
2016-11-09,3.673,14.9575,1.3026,1.7684,3.1976,1.3402,0.9749,24.449,6.7302,0.9042,0.8048,6.7919,276.5125,19.6658,8.2532,1.3651,3.9263,4.0789,111.3615,63.8566,9.0122,3.2002,31.5506,25.6565,1,22448.1,13.4738,6.9553,654.111,6.7768,3021.65,17.5753,7.7548,13132,3.8036,66.4544,103.9325,1148.5,9.8225,4.2311,3.3911,48.7894,104.93,3.7505,1.3919,34.9508
2016-11-10,3.673,14.9749,1.3066,1.7927,3.2846,1.3435,0.9857,24.7693,6.8211,0.9165,0.8034,6.8785,281.07,20.0761,8.3318,1.3789,3.9889,4.1285,112.777,64.1376,9.0604,3.2255,31.6535,25.8,1,22584.25,13.6599,6.9837,659.424,6.7944,3024.115,16.8257,7.7557,13271.4,3.829,66.5948,106.088,1157.345,9.9022,4.2963,3.3986,48.8859,105.5245,3.7506,1.4033,35.1276
2016-11-11,3.673,15.1089,1.3184,1.7974,3.4089,1.3499,0.9867,24.8509,6.839,0.9189,0.7945,6.8998,283.6915,20.7658,8.3861,1.3924,4.0413,4.147,113.038,65.6867,9.0636,3.2549,31.8372,25.6194,1,22344.9,14.2069,6.9147,654.2945,6.81,3052.27,16.6164,7.7573,13326.15,3.838,67.3223,106.5865,1165.775,9.9171,4.3989,3.3894,49.0072,104.744,3.7505,1.411,35.333
2016-11-12,3.673,15.2021,1.3251,1.8031,3.3921,1.354,0.9881,24.898,6.8546,0.9211,0.7936,6.9143,285.05,20.849,8.3889,1.4055,4.072,4.1682,113.371,65.6867,9.089,3.2493,31.877,25.6755,1,22365.5,14.3329,6.921,664.505,6.8166,3122.3,16.523,7.7584,13308.5,3.8355,67.609,106.6835,1172.095,9.9251,4.3989,3.4084,48.8606,104.865,3.7505,1.4127,35.3855
2016-11-13,3.673,15.3017,1.3251,1.8027,3.3914,1.354,0.9881,24.9032,6.8545,0.9211,0.7936,6.9133,285.043,20.8522,8.388,1.4056,4.072,4.1682,113.38,65.7883,9.0891,3.2492,31.8584,25.6755,1,22365.5,14.3317,6.921,664.505,6.8197,3122.3,16.3348,7.7584,13301.25,3.8355,67.609,106.683,1165.64,9.9555,4.4126,3.4084,48.8646,104.865,3.7505,1.4127,35.385
2016-11-14,3.673,15.4239,1.3255,1.8145,3.4167,1.3558,0.9942,25.0926,6.9072,0.9281,0.7984,6.9734,287.4615,20.8233,8.461,1.4096,4.097,4.1901,114.383,66.0877,9.1324,3.2736,31.9656,25.7475,1,22408.45,14.3768,6.9487,667.783,6.846,3130.175,15.9461,7.758,13399,3.8492,67.7455,107.703,1171.855,9.9872,4.3423,3.42,49.1711,104.9965,3.7505,1.4155,35.4481
2016-11-15,3.673,15.5654,1.3238,1.8186,3.4384,1.3518,0.9981,25.1447,6.9229,0.93,0.8026,6.9885,288.59,20.522,8.4454,1.407,4.1106,4.1993,114.636,65.4391,9.1557,3.2842,31.8635,25.9788,1,22411.05,14.2608,6.932,667.867,6.8554,3121.76,15.5153,7.7573,13362.2,3.8447,67.7749,108.416,1168.91,9.9792,4.334,3.4305,49.16,104.9225,3.7506,1.4134,35.4153
2016-11-16,3.6733,15.4968,1.3303,1.8305,3.4331,1.3446,1.0019,25.2333,6.9451,0.9331,0.8029,7.0146,289.372,20.318,8.4536,1.4123,4.13,4.215,114.9665,64.6608,9.1842,3.3057,31.8405,26.2265,1,22400.75,14.2479,6.9223,672.028,6.8676,3143.12,15.5827,7.7573,13396,3.8472,67.8419,109.244,1170.76,10.0024,4.3643,3.4213,49.3199,104.8285,3.7506,1.4154,35.4681
2016-11-17,3.6731,15.4942,1.3395,1.8459,3.4319,1.3437,1.0025,25.2967,6.961,0.9353,0.8037,7.0352,289.8135,20.2275,8.4855,1.4125,4.1588,4.2276,115.2485,64.6337,9.1936,3.3314,31.8796,26.1134,1,22441.55,14.3086,6.9178,675.0365,6.8488,3135.985,15.815,7.757,13386.9,3.8553,67.8645,109.2215,1174.95,10.0189,4.3787,3.4044,49.6113,104.7715,3.7506,1.4166,35.4505
2016-11-18,3.6731,15.4952,1.3551,1.8443,3.4129,1.3529,1.0089,25.4896,7.0152,0.9429,0.8075,7.0975,291.943,20.4862,8.573,1.4233,4.1886,4.2579,116.159,64.8564,9.2569,3.3793,32.0008,26.1143,1,22605.75,14.4618,6.9767,679.7655,6.8869,3167.775,16.0306,7.7572,13395.85,3.8739,68.0051,110.4695,1180.775,10.0634,4.4067,3.429,49.6921,105.488,3.7507,1.4248,35.5578
2016-11-19,3.673,15.5281,1.3633,1.8462,3.3842,1.3505,1.0101,25.5151,7.0255,0.9443,0.81,7.096,292.073,20.634,8.5964,1.4268,4.1947,4.2611,116.22,64.97,9.2694,3.3672,32.0562,25.96,1,22592.5,14.4339,6.9555,680.94,6.8885,3169.95,16.2515,7.7567,13369,3.8868,68.093,110.8885,1181.06,10.0923,4.4175,3.419,49.7118,105.16,3.7506,1.4264,35.5414
2016-11-20,3.673,15.4872,1.3634,1.8462,3.3841,1.3505,1.0101,25.5139,7.0256,0.9443,0.81,7.096,292.09,20.6342,8.5963,1.4268,4.1948,4.2611,116.22,64.8928,9.2695,3.3669,32.0195,25.96,1,22592.5,14.432,6.9555,680.9,6.8881,3182,16.2471,7.7567,13369,3.8868,68.093,110.888,1180.83,10.0966,4.4165,3.419,49.665,105.16,3.7506,1.4264,35.541
2016-11-21,3.673,15.4686,1.3613,1.8431,3.3685,1.3459,1.0098,25.4724,7.0113,0.9424,0.8073,7.0937,291.1975,20.546,8.5673,1.4229,4.179,4.2508,116.077,64.3741,9.2394,3.3731,31.9382,25.8647,1,22554.3,14.3412,6.9396,678.3625,6.8936,3165.735,16.8629,7.7564,13431.85,3.8729,68.1085,110.9275,1179.68,10.0693,4.4165,3.4144,49.8152,104.9385,3.7507,1.4257,35.5263
2016-11-22,3.673,15.3988,1.3531,1.8405,3.3701,1.3414,1.0098,25.441,7.0017,0.9411,0.8025,7.0901,290.5115,20.4414,8.5292,1.4154,4.1627,4.2462,116.097,63.8631,9.2195,3.3673,31.8646,25.7203,1,22544.7,14.1467,6.9295,675.853,6.8895,3167.79,17.4972,7.7558,13431.85,3.8652,68.1832,110.8685,1175.505,10.0669,4.4133,3.4118,49.7992,104.775,3.7507,1.4237,35.4886
2016-11-23,3.673,15.4713,1.3494,1.8445,3.3755,1.3456,1.0127,25.5028,7.0174,0.9432,0.8055,7.1033,291.759,20.6219,8.552,1.4193,4.1695,4.2584,116.467,64.1576,9.2362,3.3902,31.9151,25.6595,1,22592.5,14.1192,6.9395,675.7475,6.9021,3153.33,17.5537,7.7561,13522.65,3.8656,68.5179,111.5115,1177.025,10.0831,4.4195,3.4247,49.9105,104.9625,3.7508,1.4276,35.5765
2016-11-24,3.673,15.5456,1.3532,1.8539,3.4246,1.3501,1.0171,25.6267,7.0498,0.9477,0.8036,7.1374,294.183,20.7014,8.6092,1.4293,4.1959,4.2771,116.9395,64.3889,9.2662,3.4158,31.8999,25.7817,1,22795.85,14.1727,6.9724,684.1585,6.9193,3175.4,17.5381,7.7563,13559.3,3.8718,68.6471,112.9715,1181.475,10.111,4.4635,3.4404,49.9503,105.4895,3.7509,1.4327,35.6841
2016-11-25,3.673,15.5405,1.3455,1.846,3.4225,1.3496,1.0148,25.5196,7.0294,0.945,0.8033,7.114,293.1025,20.6851,8.579,1.4229,4.1763,4.264,116.39,64.9016,9.2382,3.4522,31.873,25.731,1,22732.5,14.1353,6.9248,678.895,6.9244,3178,17.695,7.7562,13515,3.873,68.4375,113.2055,1175.75,10.055,4.4555,3.419,49.855,104.8,3.751,1.4297,35.6501
2016-11-26,3.6731,15.5207,1.3436,1.8465,3.422,1.3523,1.0142,25.5252,7.0216,0.944,0.8014,7.1024,292.714,20.6702,8.5788,1.42,4.1713,4.2597,116.3915,64.925,9.247,3.4493,31.8182,25.731,1,22732.5,14.1165,6.9248,676.495,6.9211,3167.4,17.6574,7.7559,13513.55,3.8731,68.477,113.2465,1175.23,10.0866,4.4505,3.4126,49.8563,104.7645,3.7508,1.4276,35.6265
2016-11-27,3.6731,15.5468,1.3435,1.8471,3.4226,1.3523,1.0141,25.514,7.0214,0.944,0.8013,7.1013,292.711,20.6698,8.5787,1.42,4.1712,4.2596,116.4,64.9162,9.247,3.4494,31.7206,25.731,1,22732.5,14.1164,6.9248,676.5,6.9229,3167.4,17.6955,7.7559,13540.95,3.8731,68.477,113.253,1175.435,10.0907,4.444,3.41,49.855,104.75,3.7508,1.4276,35.627
2016-11-28,3.673,15.5081,1.3392,1.8449,3.408,1.3465,1.0123,25.4656,7.0057,0.9417,0.8029,7.0963,292.3275,20.5935,8.5569,1.4145,4.1637,4.2568,116.2155,64.89,9.2142,3.4275,31.7779,25.6474,1,22599.45,13.9035,6.9119,674.831,6.8983,3161.605,17.6648,7.756,13504.4,3.8581,68.5758,112.294,1171.72,10.0721,4.454,3.4065,49.7445,104.5545,3.7508,1.4254,35.5749
2016-11-29,3.673,15.5443,1.3381,1.8434,3.4027,1.3431,1.0138,25.4923,7.0127,0.9426,0.8035,7.1037,293.5255,20.6441,8.5558,1.4098,4.1735,4.2559,116.0765,65.042,9.2065,3.4173,31.8202,25.6128,1,22638.55,13.8603,6.9147,675.194,6.8972,3168.555,17.8638,7.7562,13540.95,3.8396,68.5735,112.3685,1170.07,10.07,4.4616,3.4152,49.7694,104.7735,3.7508,1.426,35.6273
2016-11-30,3.673,15.7496,1.3421,1.8402,3.4228,1.3423,1.0144,25.4643,7.0007,0.9409,0.8013,7.0937,293.371,20.5893,8.5174,1.4031,4.1792,4.2503,115.852,64.7098,9.1899,3.4206,31.8772,25.5031,1,22567.65,13.9749,6.8993,673.3045,6.8872,3125.615,17.9383,7.7561,13577.75,3.8351,68.4673,113.1095,1171.855,10.0607,4.4649,3.3999,49.7643,104.539,3.7509,1.4273,35.6575
2016-12-01,3.673,15.8602,1.3518,1.8428,3.4292,1.3389,1.0148,25.4816,7.0097,0.9422,0.7961,7.1031,295.187,20.6118,8.4782,1.4124,4.2039,4.2561,115.9215,63.9602,9.2294,3.4607,31.9097,25.6696,1,22675.25,14.0671,6.9466,674.952,6.8899,3081.515,17.8893,7.7559,13559.3,3.832,68.3182,114.3065,1171.17,10.0705,4.4626,3.3886,49.7522,105.132,3.7507,1.4299,35.6982
2016-12-02,3.673,15.8404,1.3464,1.834,3.525,1.3302,1.0104,25.3707,6.9764,0.9377,0.7918,7.0765,294.449,20.7362,8.4175,1.4074,4.2097,4.2336,115.4505,64.0224,9.2073,3.5119,31.9062,25.7442,1,22596.15,14.0259,6.912,673.396,6.8852,3066.695,17.8402,7.7557,13504.4,3.825,68.1077,113.8595,1169.865,10.0319,4.4431,3.4087,49.6692,104.554,3.7506,1.4234,35.6384
2016-12-03,3.6729,15.938,1.3411,1.8353,3.4752,1.3289,1.0105,25.3652,6.9746,0.9375,0.7853,7.0782,293.841,20.6256,8.4138,1.4002,4.2031,4.2301,115.46,63.8501,9.2074,3.5228,31.9165,25.9585,1,22658.5,13.8055,6.919,673.48,6.8857,3068.55,17.9691,7.7557,13468.05,3.8168,67.937,113.5165,1167.545,10.0357,4.4624,3.4131,49.6238,104.64,3.7506,1.4195,35.6225
2016-12-04,3.6729,15.9376,1.3411,1.8353,3.4766,1.3289,1.0105,25.3676,6.9747,0.9375,0.7853,7.0782,293.8495,20.6254,8.4142,1.4002,4.2032,4.2301,115.46,63.8501,9.2084,3.523,31.9091,25.9585,1,22658.5,13.8052,6.919,669.8,6.8851,3068.55,17.9716,7.7557,13468.05,3.8168,67.937,113.515,1167.545,10.0357,4.4425,3.4131,49.62,104.64,3.7506,1.4195,35.624
2016-12-05,3.673,15.9872,1.3428,1.837,3.4591,1.3307,1.0122,25.3888,6.9875,0.9392,0.7872,7.0404,294.5755,20.6442,8.4291,1.4073,4.2199,4.2127,115.499,63.7147,9.1996,3.5335,32.0115,26.1152,1,22737.6,13.8376,6.9374,670.3685,6.9841,3080.97,17.9773,7.7553,13504.4,3.823,68.0356,113.844,1173.71,10.0306,4.448,3.4275,49.7338,105.0925,3.7506,1.4234,35.6443
2016-12-06,3.673,15.868,1.3414,1.837,3.4238,1.3276,1.0079,25.1693,6.9218,0.9305,0.7855,7.0162,291.9045,20.5021,8.3783,1.4024,4.1758,4.1878,114.701,63.8322,9.125,3.4953,31.9477,26.0753,1,22624.15,13.6856,6.8962,663.957,7.0672,3063.515,17.9303,7.7555,13360.05,3.8094,67.8102,113.885,1170.14,9.9874,4.4418,3.4177,49.6046,104.6495,3.7506,1.4195,35.6195
2016-12-07,3.673,15.9372,1.3421,1.8225,3.4015,1.3274,1.0092,25.1891,6.9315,0.9319,0.7915,7.0244,291.716,20.3574,8.3878,1.4018,4.1445,4.1919,114.8945,63.7291,9.1115,3.4267,31.8432,26.0937,1,22678.6,13.5985,6.9289,661.4595,6.8855,3005.28,18.0289,7.7561,13324.45,3.8062,67.6047,114.0235,1165.165,10.0039,4.431,3.419,49.6409,104.898,3.7507,1.4204,35.6379
